code,evidence,level,message,mode,page,score,suggested_action,target
VLM_COORD_WEAK_EVIDENCE,"{""source"": ""initial"", ""model"": ""gpt-5.4-mini"", ""coordinate_evidence_strength"": ""weak"", ""vlm_only_values"": {}, ""coordinate_only_values"": {}, ""structure_mismatches"": [""column_count_mismatch""], ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 29, ""columns"": 7, ""span_count"": 137, ""span_coverage"": 0.9416, ""spans_per_row"": 4.7241, ""span_per_row_limit"": 21.0, ""max_cell_chars"": 19, ""max_to_median_cell_char_ratio"": 2.7143, ""max_long_text_row_ratio"": 0.0}, ""coordinate_metrics"": {""chars"": 3635, ""table_count"": 1, ""numeric_cell_count"": 100, ""unknown_token_count"": 0, ""max_table_columns"": 7, ""table_column_counts"": [7]}, ""vlm_metrics"": {""chars"": 2542, ""table_count"": 1, ""numeric_cell_count"": 100, ""unknown_token_count"": 0, ""max_table_columns"": 5, ""table_column_counts"": [5]}}",info,Coordinate extraction was too weak to validate VLM values authoritatively.,TEXT_TABLE_VLM,131,0.45,"Use VLM output as primary for this page, and review manually if values are business-critical.",
COORDINATE_TABLE_FALLBACK_TO_VLM,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 27, ""columns"": 15, ""span_count"": 146, ""span_coverage"": 0.9452, ""spans_per_row"": 5.4074, ""span_per_row_limit"": 45.0, ""max_cell_chars"": 48, ""max_to_median_cell_char_ratio"": 8.0, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 132, ""status"": ""ok"", ""bbox"": [25.29, 39.5, 380.94, 389.47], ""table_area_ratio"": 0.4984, ""horizontal_line_count"": 21, ""vertical_line_count"": 24, ""line_count"": 30, ""table_line_count"": 27, ""raw_rows"": 27, ""raw_columns"": 15, ""trimmed_rows"": 27, ""trimmed_columns"": 15, ""span_count"": 146, ""assigned_span_count"": 138, ""span_coverage"": 0.9452, ""spans_per_trimmed_row"": 5.4074, ""max_cell_chars"": 48, ""median_cell_chars"": 6.0, ""max_to_median_cell_char_ratio"": 8.0, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014"", ""col_015""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 12, ""fallback_from_columns"": 2, ""fallback_from_spans_per_row"": 11.5833, ""non_table_text_line_count"": 3, ""non_table_text_chars"": 60}, ""selected_model"": ""gpt-5.4"", ""model_selection_reasons"": [""many_columns""]}",info,PDF座標ベースの表復元が低信頼のため、表抽出をVLMへフォールバックしました。,TEXT_TABLE_VLM,132,0.65,出力表とPDF原本を確認してください。重要ページではVLM突合を検討してください。,
VLM_COORD_WEAK_EVIDENCE,"{""source"": ""initial"", ""model"": ""gpt-5.4"", ""coordinate_evidence_strength"": ""weak"", ""vlm_only_values"": {}, ""coordinate_only_values"": {}, ""structure_mismatches"": [""table_count_mismatch"", ""column_count_mismatch""], ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 27, ""columns"": 15, ""span_count"": 146, ""span_coverage"": 0.9452, ""spans_per_row"": 5.4074, ""span_per_row_limit"": 45.0, ""max_cell_chars"": 48, ""max_to_median_cell_char_ratio"": 8.0, ""max_long_text_row_ratio"": 0.0}, ""coordinate_metrics"": {""chars"": 6212, ""table_count"": 1, ""numeric_cell_count"": 84, ""unknown_token_count"": 0, ""max_table_columns"": 15, ""table_column_counts"": [15]}, ""vlm_metrics"": {""chars"": 2280, ""table_count"": 4, ""numeric_cell_count"": 80, ""unknown_token_count"": 0, ""max_table_columns"": 7, ""table_column_counts"": [7, 7, 7, 7]}}",info,Coordinate extraction was too weak to validate VLM values authoritatively.,TEXT_TABLE_VLM,132,0.45,"Use VLM output as primary for this page, and review manually if values are business-critical.",
COORDINATE_TABLE_FALLBACK_TO_VLM,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 50, ""columns"": 12, ""span_count"": 250, ""span_coverage"": 0.904, ""spans_per_row"": 5.0, ""span_per_row_limit"": 36.0, ""max_cell_chars"": 52, ""max_to_median_cell_char_ratio"": 10.4, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 133, ""status"": ""ok"", ""bbox"": [38.83, 49.47, 394.88, 553.44], ""table_area_ratio"": 0.7185, ""horizontal_line_count"": 9, ""vertical_line_count"": 7, ""line_count"": 54, ""table_line_count"": 51, ""raw_rows"": 51, ""raw_columns"": 12, ""trimmed_rows"": 50, ""trimmed_columns"": 12, ""span_count"": 250, ""assigned_span_count"": 226, ""span_coverage"": 0.904, ""spans_per_trimmed_row"": 5.0, ""max_cell_chars"": 52, ""median_cell_chars"": 5.0, ""max_to_median_cell_char_ratio"": 10.4, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 6, ""fallback_from_columns"": 2, ""fallback_from_spans_per_row"": 41.6667, ""non_table_text_line_count"": 3, ""non_table_text_chars"": 61}, ""selected_model"": ""gpt-5.4"", ""model_selection_reasons"": [""many_columns""]}",info,PDF座標ベースの表復元が低信頼のため、表抽出をVLMへフォールバックしました。,TEXT_TABLE_VLM,133,0.65,出力表とPDF原本を確認してください。重要ページではVLM突合を検討してください。,
VLM_COORD_WEAK_EVIDENCE,"{""source"": ""initial"", ""model"": ""gpt-5.4"", ""coordinate_evidence_strength"": ""weak"", ""vlm_only_values"": {}, ""coordinate_only_values"": {}, ""structure_mismatches"": [""table_count_mismatch"", ""column_count_mismatch""], ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 50, ""columns"": 12, ""span_count"": 250, ""span_coverage"": 0.904, ""spans_per_row"": 5.0, ""span_per_row_limit"": 36.0, ""max_cell_chars"": 52, ""max_to_median_cell_char_ratio"": 10.4, ""max_long_text_row_ratio"": 0.0}, ""coordinate_metrics"": {""chars"": 10881, ""table_count"": 1, ""numeric_cell_count"": 162, ""unknown_token_count"": 0, ""max_table_columns"": 12, ""table_column_counts"": [12]}, ""vlm_metrics"": {""chars"": 3315, ""table_count"": 2, ""numeric_cell_count"": 162, ""unknown_token_count"": 0, ""max_table_columns"": 8, ""table_column_counts"": [8, 4]}}",info,Coordinate extraction was too weak to validate VLM values authoritatively.,TEXT_TABLE_VLM,133,0.45,"Use VLM output as primary for this page, and review manually if values are business-critical.",
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 51, ""columns"": 13, ""span_count"": 294, ""span_coverage"": 0.9694, ""spans_per_row"": 5.7647, ""span_per_row_limit"": 39.0, ""max_cell_chars"": 51, ""max_to_median_cell_char_ratio"": 12.75, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 135, ""status"": ""ok"", ""bbox"": [39.18, 50.62, 394.64, 536.63], ""table_area_ratio"": 0.6918, ""horizontal_line_count"": 4, ""vertical_line_count"": 3, ""line_count"": 55, ""table_line_count"": 52, ""raw_rows"": 52, ""raw_columns"": 13, ""trimmed_rows"": 51, ""trimmed_columns"": 13, ""span_count"": 294, ""assigned_span_count"": 285, ""span_coverage"": 0.9694, ""spans_per_trimmed_row"": 5.7647, ""max_cell_chars"": 51, ""median_cell_chars"": 4.0, ""max_to_median_cell_char_ratio"": 12.75, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013""], ""non_table_text_line_count"": 3, ""non_table_text_chars"": 43}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,135,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 43, ""columns"": 10, ""span_count"": 246, ""span_coverage"": 0.9675, ""spans_per_row"": 5.7209, ""span_per_row_limit"": 30.0, ""max_cell_chars"": 14, ""max_to_median_cell_char_ratio"": 2.8, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 136, ""status"": ""ok"", ""bbox"": [24.36, 50.55, 379.99, 505.1], ""table_area_ratio"": 0.6473, ""horizontal_line_count"": 6, ""vertical_line_count"": 6, ""line_count"": 48, ""table_line_count"": 44, ""raw_rows"": 44, ""raw_columns"": 10, ""trimmed_rows"": 43, ""trimmed_columns"": 10, ""span_count"": 246, ""assigned_span_count"": 238, ""span_coverage"": 0.9675, ""spans_per_trimmed_row"": 5.7209, ""max_cell_chars"": 14, ""median_cell_chars"": 5.0, ""max_to_median_cell_char_ratio"": 2.8, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 3, ""fallback_from_columns"": 2, ""fallback_from_spans_per_row"": 79.3333, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 73}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,136,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 46, ""columns"": 14, ""span_count"": 243, ""span_coverage"": 0.9712, ""spans_per_row"": 5.2826, ""span_per_row_limit"": 42.0, ""max_cell_chars"": 51, ""max_to_median_cell_char_ratio"": 17.0, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 137, ""status"": ""ok"", ""bbox"": [38.37, 47.24, 394.33, 498.9], ""table_area_ratio"": 0.6438, ""horizontal_line_count"": 4, ""vertical_line_count"": 3, ""line_count"": 49, ""table_line_count"": 46, ""raw_rows"": 46, ""raw_columns"": 14, ""trimmed_rows"": 46, ""trimmed_columns"": 14, ""span_count"": 243, ""assigned_span_count"": 236, ""span_coverage"": 0.9712, ""spans_per_trimmed_row"": 5.2826, ""max_cell_chars"": 51, ""median_cell_chars"": 3.0, ""max_to_median_cell_char_ratio"": 17.0, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014""], ""non_table_text_line_count"": 3, ""non_table_text_chars"": 61}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,137,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 30, ""columns"": 12, ""span_count"": 152, ""span_coverage"": 0.9605, ""spans_per_row"": 5.0667, ""span_per_row_limit"": 36.0, ""max_cell_chars"": 51, ""max_to_median_cell_char_ratio"": 7.2857, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 138, ""status"": ""ok"", ""bbox"": [23.81, 50.22, 380.37, 529.61], ""table_area_ratio"": 0.6845, ""horizontal_line_count"": 16, ""vertical_line_count"": 15, ""line_count"": 37, ""table_line_count"": 34, ""raw_rows"": 34, ""raw_columns"": 12, ""trimmed_rows"": 30, ""trimmed_columns"": 12, ""span_count"": 152, ""assigned_span_count"": 146, ""span_coverage"": 0.9605, ""spans_per_trimmed_row"": 5.0667, ""max_cell_chars"": 51, ""median_cell_chars"": 7.0, ""max_to_median_cell_char_ratio"": 7.2857, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 13, ""fallback_from_columns"": 6, ""fallback_from_spans_per_row"": 11.6923, ""non_table_text_line_count"": 3, ""non_table_text_chars"": 44}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,138,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 32, ""columns"": 12, ""span_count"": 171, ""span_coverage"": 1.0, ""spans_per_row"": 5.3438, ""span_per_row_limit"": 36.0, ""max_cell_chars"": 34, ""max_to_median_cell_char_ratio"": 11.3333, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 140, ""status"": ""ok"", ""bbox"": [24.17, 59.27, 379.9, 486.72], ""table_area_ratio"": 0.6089, ""horizontal_line_count"": 3, ""vertical_line_count"": 4, ""line_count"": 38, ""table_line_count"": 32, ""raw_rows"": 32, ""raw_columns"": 12, ""trimmed_rows"": 32, ""trimmed_columns"": 12, ""span_count"": 171, ""assigned_span_count"": 171, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 5.3438, ""max_cell_chars"": 34, ""median_cell_chars"": 3.0, ""max_to_median_cell_char_ratio"": 11.3333, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012""], ""non_table_text_line_count"": 6, ""non_table_text_chars"": 139}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,140,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 44, ""columns"": 15, ""span_count"": 275, ""span_coverage"": 1.0, ""spans_per_row"": 6.25, ""span_per_row_limit"": 45.0, ""max_cell_chars"": 51, ""max_to_median_cell_char_ratio"": 17.0, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 145, ""status"": ""ok"", ""bbox"": [38.27, 45.87, 394.17, 551.91], ""table_area_ratio"": 0.7211, ""horizontal_line_count"": 30, ""vertical_line_count"": 60, ""line_count"": 49, ""table_line_count"": 44, ""raw_rows"": 44, ""raw_columns"": 15, ""trimmed_rows"": 44, ""trimmed_columns"": 15, ""span_count"": 275, ""assigned_span_count"": 275, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 6.25, ""max_cell_chars"": 51, ""median_cell_chars"": 3.0, ""max_to_median_cell_char_ratio"": 17.0, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014"", ""col_015""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 17, ""fallback_from_columns"": 16, ""fallback_from_spans_per_row"": 16.0588, ""non_table_text_line_count"": 5, ""non_table_text_chars"": 113}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,145,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 29, ""columns"": 11, ""span_count"": 145, ""span_coverage"": 1.0, ""spans_per_row"": 5.0, ""span_per_row_limit"": 33.0, ""max_cell_chars"": 53, ""max_to_median_cell_char_ratio"": 10.6, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 146, ""status"": ""ok"", ""bbox"": [23.84, 39.71, 379.88, 434.83], ""table_area_ratio"": 0.5633, ""horizontal_line_count"": 17, ""vertical_line_count"": 24, ""line_count"": 33, ""table_line_count"": 29, ""raw_rows"": 29, ""raw_columns"": 11, ""trimmed_rows"": 29, ""trimmed_columns"": 11, ""span_count"": 145, ""assigned_span_count"": 145, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 5.0, ""max_cell_chars"": 53, ""median_cell_chars"": 5.0, ""max_to_median_cell_char_ratio"": 10.6, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 15, ""fallback_from_columns"": 7, ""fallback_from_spans_per_row"": 9.3333, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 91}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,146,0.55,Review the coordinate diagnostics if this table is business-critical.,
